737;Türkiye'nin ve Türk Dünyasının Jeopolitiği;Suat İLHAN;Türk Kültürünü Araştırma Ens.;Ankara - 1997
738;Türkiye'de Parlamenter Sistemin Sorunları ve Çözüm Önerileri Semineri;;TİSK  ;Ankara-
739;AK Parti Grup Başkanlığı TBMM Yasama ve Denetim Faaliyetleri   4;;TBMM AK Parti Gurup Başkanlığı;Ankara-
740;AK Parti Grup Başkanlığı TBMM Yasama ve Denetim Faaliyetleri   5;;TBMM AK Parti Gurup Başkanlığı;Ankara-
741;Türk Parlamento Tarihi     lll.Cilt;;TBMM;Ankara-1995
742;İzmit Milletvekilleri;;Kocaeli Üniversitesi;Kocaeli-2006
743;TBMM Bütçe Hakları Kullanım Durumu 5018 Sayılı Kanun Sonrası Bütçe Hakkı Kullanımında Etkinlik Düzeyinin Ölçümü;Dr. Mehmet Selim BAĞLI;ÇASGEM Yayın No:52;Ankara - 2015
744;Dünden Yarına Bugünün Sözleri;Murat YALÇINTAŞ;İstanbul Ticaret Odası;İstanbul-2012
745;Ekonomi - Mikro-Makro , Soru ve Cevaplar Müfettişlik Sınavlarına Hazırlık;Prof.Dr. Ahmet GÖKDERE -                                 Dr.Ufuk SERDAROĞLU;Alkım Kitabevi;Ankara - 1992
746;Ekonomi ve Yönetim;;Sakarya Üniversitesi;Adapazarı-1998
747;Ekonominin Genel Bilgileri;Nüvit ATAŞ;YODÇE;İstanbul - 1968
748;Genel Ekonomi;Erol ZEYTİNOĞLU;İstanbul Üniversitesi;İstanbul-1976
749;İktisat ve Çalışma Hayatı;;Aydınlar Ocağı;İstanbul-1980
750;Metin KUTAL'a Armağan;;TÜHİS;Ankara-1998
751;Sosyal Ekonomi;Cahit TALAS;Sevinç Matbaa  ;Ankara-1983
752;Suat MİRZA'nın Anısına Armağan Cilt 1;;Anadolu Üniversitesi;Eskişehir -1986
753;Şükrü BABAN'a Armağan;;İstanbul Üniversitesi;İstanbul-1984
754;İktisada Giriş;Prof. Dr. Zeynel DİNLER;Ekin Basım Yayın;Bursa -2005
755;Mesaj 1 -2 Cilt;Selçuk YAŞAR;Tükelmat A.Ş;Mart-95-99
756;Principles Of Economics;Case -Fair- OSTER;PEARSON;
757;Büyük Dönüşüm (Ekonomi-Şirket-Girişim);Prof. Dr. İbrahim Öztürk ……..;İTO;İstanbul-2011
758;Ekonomik Teori Üzerine Notlar;Rıdvan KARALAR;Anadolu Üniversitesi;Eskişehir-1985
759;Türk Çalışma Hayatı ve Ekonomisi İle İlgili Tablolar;;Kamu-İş;Ankara-1997
760;Türk Çalışma Hayatı ve Ekonomisi İle İlgili Tablolar;;Kamu-İş;Ankara-1999
761;Ekonomik Faaliyetler Standart Sınıflaması;EFASS-98;İşkur Yayınları;Ankara-1998
762;European Survey Of Enterprises On New And Emerging Risks;ESENER;;
763;İngilizce Meslek Bilgisi;Prof.Dr. Meral TECER;TODAİE Yayın No:276;Ankara-1997
764;Ekonomik Terimler Ansiklopedik Sözlük;Halil SEYİDOĞLU;Güzem Yayınları;Ankara-1992
765;Mali Sözlük;;Genel Kurmay Başkanlığı;Ankara-1982
766;24 Eleştirici Yazıyla Türkiye Ekonomisini Anlamaya Sıradışı Yaklaşım;Zeyyat HATİBOĞLU;Kurtiş matba;İstanbul-2007
767;Türkiye Ekonomisini Anlamaya Sıradışı Yaklaşım;Zeyyat HATİBOĞLU;Kurtiş matba;İstanbul-2008
768;Ekonomik Sistemler;Cahit TALAS;S. Yayınları;Ankara-1980
769;Güneşe Basmak-Dışarıda Kapitalizmin Yükselişi İş Dünyasını Nasıl Değiştirecek;Christopher MEYER, Julia KIRBY(Çev.Pınar Şengözer);bzd Yayın ve İletişim Hizmetleri;İstanbul-2012
770;Etkin Pazar Kuramı ve İrdelenmesi;Murat KIYILAR;Sermaye Piyasa Kurulu;Ankara-1997
771;Sosyal Piyasa Ekonomisinin Rekabet Boyutu;Hüsnü ERKAN;Dokuz Eylül Üniversitesi;İzmir-1992
772;Sosyal Piyasa Ekonomisinde Uygulanan Politikalar;Hüsnü ERKAN;Dokuz Eylül Üniversitesi;İzmir-1992
773;Uygulamada Sosyal Piyasa Ekonomisi;Hüsnü ERKAN;Dokuz Eylül Üniversitesi;İzmir-1992
774;Türkiye'de Piyasa Ekonomisine Geçiş Süreci ve Ekonomik Kriz;Güneri AKALIN;TİSK;Ankara-
775;Yeni Kapitalist Manifesto;Umair Haque;MESS;İstanbul-2011
776;Modern İktisadın İnşası;Mark Skousen;MPM;Ankara-2005
777;Nobel'in İzinde İktisat Kuramının Gelişimi;T.BÜYÜKAKIN,Y.BÜLBÜL,N.ÇAKIR;Ekonomik ve Sosyal Tarih Yayınları;İstanbul-2010
778;Neoklasik ve Neo-Rikardiyen Üretim ve Bölüşüm Teorilerinde Sermaye Sorunu;Dr. Reşad KAYALI;Boğaziçi Üniversitesi;İstanbul-1978
779;How Much Is Enough? Money And The Good Life;Robert Skidelsky, Edward Skidelsky;Other Press;Newyork-2009
780;Piyasa Ekonomisine Geçiş Sürecinde Azerbaycan;Eyüp ZENGİN;İTO;İstanbul-2010
781;Annual Economic Report - On The OİC Countries 2011;;SESRİC;Ankara - 2011
782;Seçilmiş Kimi Sektörler İçin Eko-Etkenlik Göstergeleri……..;;MPM;Ankara-2005
783;Ekonomik Rapor;;İstanbul Ticaret Odası;İstanbul-1999
784;Ekonomik Rapor 2010  (2010 Yılında Türkiye ve Dünya Ekonomisi);Dr. İlkay ÇAPRAZ ve Diğerleri;İstanbul Ticaret Odası;Ankara - 2011
785;Temel Ekonomik Göstergeler;;DPT;Ankara-2010
786;Economıc Report 2009;;İstanbul Ticaret Odası;İstanbul-2010
787;Uluslararası Ekonomik Göstergeler;;DPT;Ankara-2006
788;Uluslararası Ekonomik Göstergeler;;DPT;Ankara-2007
789;Uluslararası Ekonomik Göstergeler;;DPT;Ankara-2010
790;Kentsel Araştırmalar Sempozyumu;;DPT;Ankara-2009
791;Kentsel Araştırmalar Sempozyumu;;DPT;Ankara-2010
792;Ekonomik Rapor  67. Genel Kurul;;TOBB Yayınları;Ankara-2012
793;Bölgesel Göstergeler TR51 Ankara 2010;;TÜİK Matbaası;Ankara-2011
794;Ekonomik Durum Tespiti Anket Sonuçları;;İstanbul Sanayi Odası;İstanbul-2010
795;Türk-İş Yıllığı - 1 - 1997'den 1999'a Değişimin Dinamikleri;;Türk-İş Çalışan Cocuklar Bürosu;Ankara-1999
796;Türk-İş Yıllığı - 2 - Yüz Yıl Bin Yıl Biterken Dünyada ve Türkiyede Durum;;Türk-İş Çalışan Cocuklar Bürosu;Ankara-1999
797;Uluslararası Ekonomik Göstergeler;;Başbakanlık DPT;Ankara-2009
798;Eko Etkinlik Göstergeleri ve Türkiye'de Büyümenin Değerlendirilmesi;;Milli Prodüktivite Merkezi;Ankara-
799;Birinci İktisat Tarihi Kongresi Tebliğleri 1;R.D.ÖZBAY,F.SOLAK, Y.BÜLBÜL, G.ÇELİK;Ekonomik ve Sosyal Tarih Yayınları;İstanbul-2010
800;Birinci İktisat Tarihi Kongresi Tebliğleri 2;R.D.ÖZBAY,F.SOLAK, Y.BÜLBÜL, G.ÇELİK;Ekonomik ve Sosyal Tarih Yayınları;İstanbul-2010
801;2004 Türkiye İktisat Kongresi Cilt 1-15;H.Alpay ER, Özlem ER;DPT;Ankara-2004
802;1948 Türkiye İktisat Kongresi;;DPT;İstanbul-1997
803;1948 Türkiye İktisat Kongresi;Kemal KILIÇDAROĞLU;DPT;Ankara-1997
804;Ekonomik Sosyal Uygulamaların Genel Değerlendirilmesi ve 1986 İçin Öneriler;;KİPLAS;İstanbul-1986
805;1994 Ekonomisi;Ertuğrul TOKDEMİR;İletişim Yayınları;İstanbul-1994
806;2005 Başında Türkiye'nin Ekonomik ve Siyasal Yaşamı Üzerine Değerlendirmeler;;TMMOB Bağımsız Sosyal Bilimciler;Ankara-2005
807;2007 İlk Yazında Dünya ve Türkiye Ekonomisine Bakış;;TMMOB Bağımsız Sosyal Bilimciler;Ankara-2007
808;2009 Ekonomik Rapor;;TOBB;Ankara-2010
809;2004 Ekonomik Rapor;;TOBB;Ankara-2005
810;Ekonomik, Toplumsal Gelişmeler ve Yol-İş'in Görüşleri;;Türkiye Yol_İş Sendikası;Ankara-1986
811;İktisat Tarihi Yazıları;A.Gündüz ÖKÇÜN;Sermaye Piyasa Kurulu;Ankara-1997
812;Kurumlarla Yakın Ekonomi Tarihi;Erdoğan ALKİN;Ekonomik ve Sosyal Tarih Yayınları;İstanbul - 2010
813;Makro Ekonomik Göstergeler III;;İstanbul Ticaret Odası;İstanbul-2011
814;Makro Ekonomik Göstergeler IV;;İstanbul Ticaret Odası;İstanbul-2011
815;Econ Anadolu 2013;Anadolu üniversitesi;Anadolu Üniversitesi;Eskişehir 2013
816;80'li Yıllardan Günümüze Temel Ekonomik Göstergeler;;İzmir Ticaret Odası;İzmir-1998
817;Türkiye Ekonomisi İstatistik ve Yorumlar Ocak-Nisan 2002;;Başbakanlık DİE;Ankara-2002
818;Türkiye Ekonomisi İstatistik ve Yorumlar Mayıs-Haziran 2002;;Başbakanlık DİE;Ankara-2002
819;Türkiye Ekonomisi İstatistik ve Yorumlar Temmuz-Eylül 2002;;Başbakanlık DİE;Ankara-2002
820;Türkiye Ekonomisi İstatistik ve Yorumlar Nisan-Haziran 2003;;Başbakanlık DİE;Ankara-2003
821;2005 Yıllık Ekonomik Rapor;;Maliye Bakanlığı;Ankara-2006
822;Economıc And Social Survey Of Asia and The Pacific 2013 (Forvard -Looking Macro Economic Policies);;United Nations ESCAP;Bangog - 2013
823;Ortadoğu ve Kuzey Afrika Ülkelerinde Ekonomik Dönüşüm;T.OKTAR, H.GENÇ, A.VARLI;İTO;İstanbul-2010
824;2000 Sonrası Türkiye İktisadının Değişimi;Y. ALPAYDIN, H. TUNALI;İTO;İstanbul - 2011
825;Akademik Bakış;;TİSEV Samsun Şubesi;Samsun - 1998
826;Bölgesel Göstergeler TR41 Bursa, Eskişehir, Bilecik 2009;;TÜİK;Ankara - 2009
827;Cumhuriyetin İlanından Günümüze Türkiye Ekonomisinde Yapısal Dönüşüm (12. Baskı);Prof.Dr. S. Rıdvan KARLUK;Beta Basım Yayın ;İstanbul - 2009
828;Ekonomik Göstergeler 2008;;TÜİK;Ankara - 2008
829;Ekonomik Göstergeler 2009;;TÜİK;Ankara - 2009
830;Ekonomik Göstergeler 2006;;TÜİK;Ankara - 2006
831;Ekonomik Göstergeler 2007 Şubat;;TÜİK;Ankara - 2007
832;Ekonomik Göstergeler 2007 Mayıs;;TÜİK;Ankara - 2007
833;Ekonomik Göstergeler 2007 Ağustos;;TÜİK;Ankara - 2007
834;Ekonomik Göstergeler 2007 Kasım;;TÜİK;Ankara - 2007
835;Ekonomik Göstergeler 2010 Mayıs;;TÜİK;Ankara - 2010
836;Ekonomik Göstergeler IV;;İstanbul Ticaret Odası;İstanbul - 2011
837;Ekonomik, Kültürel ve Politik Küreselleşme ve Sonuçları;Dr. Muhiddin ADIGÜZEL;Nobel Yayın;Ankara - 2011
838;Ekonomik Rapor;;İstanbul Ticaret Odası;İstanbul-2007
839;Ekonomik Rapor 2010;;İstanbul Ticaret Odası;İstanbul-2010
840;Ekonomik Rapor 2010;;TOBB;Ankara-2011
841;Gelenek ve Gelecek Cilt 1;;MESS;İstanbul-1999
842;Gelenek ve Gelecek Cilt 2;;MESS;İstanbul-1999
843;Gelenek ve Gelecek Cilt 3;;MESS;İstanbul-1999
844;İllerin ve Bölgelerin Sosyo-Ekonomik Gelişmişlik Sıralaması;;DPT;Ankara-2003
845;Rakamlarla Türkiye Ekonomisi;;İstanbul Ticaret Odası;İstanbul-2011
846;Sayılarla Türkiye Ekonomisi Gelişmeler, Tahminler;;DPT;Ankara-2002
847;Türk Ekonomisinin Önemli Sorunları;İlhan ÖZER;Maliye Bakanlığı;Ankara-1978
848;Türkiye Ekonomisi;Meral TECER;TODAİE;Ankara-2005
849;Türkiye Ekonomisi;Meral TECER;TODAİE;Ankara-2005
850;Türkiye Ekonomisi 1997;;MÜSİAD;İstanbul - 1997
851;Türkiye Ekonomisi 2000;;TÜSİAD;İstanbul-2000
852;Türkiye Ekonomisi 2007;;İstanbul Sanayi Odası;İstanbul-2007
853;Türkiye Ekonomisi Durumu Sorunlar ve Öneriler;;Çalışma ve Sosyal Güvenlik Bakanlığı;Ankara-2001
854;Türkiye Ekonomisi Durumu Sorunlar ve Öneriler Ek 1;;Çalışma ve Sosyal Güvenlik Bakanlığı;Ankara-2001
855;Türkiye Ekonomisi Durumu Sorunlar ve Öneriler Ek 2;;Çalışma ve Sosyal Güvenlik Bakanlığı;Ankara-2001
856;Türkiye Ekonomisi Nerden Nereye;Oğuz OYAN;İmaj Yayınevi;Ankara-1998
857;Türkiye Ekonomisi  Nereye Gidiyor;Latif ÇAKICI;Ankara Üniversitesi;Ankara-1992
858;Türkiye Ekonomisi ve Stratejik Dönüşümü;Dr.Muhittin Adıgüzel;Nobel Yayın;Ankara-2011
859;Türkiye Ekonomisinde Son gelişmeler;TTO, DTO, TBB;TOBB;Ankara-1987
860;Türkiye'de Ekonomik Güçlükler ve Çözüm Yolları;Prof. Dr. Emin ÇARIKÇI;Adım Yayıncılık;Ankara - 1991
861;Türkiye'nin  Ekonomik Yapısı ve Güncel Gelişmeler;Aslan EREN;Muğla Üniversitesi;Muğla-1999
862;Türkiye'nin İktisadi Gelişme Tarihi (1914 - 2004) - 7. Bası;Prof. Dr. Erdinç Tokgöz;İmaj Yayınevi;Ankara - 2004
863;Yıllık Ekonomik Rapor 2008;;Maliye Bakanlığı;Ankara-2008
864;Kuramlarla Yakın Ekonomi Tarihi;Erdoğan ALKİN;İTO;İstanbul-2010
865;Mustafa Kemal Döneminde Ekonomi, Büyük Devletler ve Türkiye;Bilyas KURUÇ;İstanbul Bilgi Üniversitesi;İstanbul-2011
866;Egenin Ekonomiye Bakışı ve Ankara'dan İstekleri;Ege Ticaret ve Sanayi Odaları;İzmir Ticaret Odası;İzmir-1998
867;5. İzmir İktisat kongresi 2013 (30 Ekim - 1 Kasım İzmir) (13 Kitaplık Set);;Kalkınma Bakanlığı;Ankara - 2015
868;İzmir İlçelerinin Ekonomik Profili ve Alternatif Yatırım Olanakları;;İzmir Ticaret Odası;İzmir-1997
869;İstanbul'un Ekonomik ve Sosyal Göstergeleri;;İstanbul Ticaret Odası;İstanbul-2011
870;İstanbul'un Ekonomik ve Sosyal Göstergeleri;;İstanbul Ticaret Odası;İstanbul-2007
871;Karabük Ekonomik Kalkınma ve Gelişim Stratejileri;;Karabük Ticaret ve sanayi Odası;Karabük-
872;Adana Sosyo Ekonomik Raporu;Adana Güç Birliği Vakfı;Başer Holding;Adana-1999
873;Aksaray İlinin Ekonomik Gelişmesi Semineri (Açış, Tebliğler Panel);;İktisadi Araştırmalar Vakfı;Aksaray - 1999
874;1800'lerden Günümüze Doğu Ekonomisi;Rıfat DAĞ;Diyarbakır Ticaret Odası;Ankara-1995
875;Türk Cumhuriyetlerinin Ekonomik Yapısı ve Dış Ticaret;;Başbakanlık Dış Tiçaret Müsteşarlığı;Ankara-2008
876;Türk Cumhuriyetlerinin Sosyal ve Ekonomik Göstergeleri;;Başbakanlık Dış Tiçaret Müsteşarlığı;Ankara-2007
877;ABD'deki Mali Kriz ve Petrol Fiyatlarındaki Değişimler;;Maliye Bakanlığı;Ankara-2008
878;Çalışma Hayatı İstişare Toplantısı-II;TİSK-Editör: Akansel KOÇ;Dumat Ofset Matbaacılık;
879;IV. Çalışma Yaşamı Kongresi - Çalışma Yaşamının Güncel Sorunları ve Mevzuatımızdaki ;İş Müfettişleri Derneği-A.Ü. SBF Sos. Pol. Araş. Mer.;Grup Matbaacılık A.Ş.;Ankara-2014
880;Yeni Gelişmeler;;;
881;III. Çalışma Yaşamı Kongresi-Çalışma Yaşamının Güncel Sorunları ve İş Mevzuatı-2010;İş Müfettişleri Derneği-A.Ü. SBF-Ank. Ser.Muh. Od.;Ziraat Grup Matbaası;Ankara-2010
882;Çalışma Yaşamından Örnek Olaylar;Prof. Dr. Pınar TINAZ;Beta Basım Yayın A.Ş.;İstanbul-2009
883;Çalışma Hayatında Son 10 Yılın Analizi 2003-2013;Tarkan ZENGİN, Editör: Dr. Murat YILMAZ;Orient Yayıncılık ;Ankara-2014
884;I. Çalışma Yaşamı ve İş Denetimi Kongresi;İş Müfettişleri Derneği-Yasemin Yücesoy GÜNGÖR;Grup Matbaacılık A.Ş.;Ankara-2008
885;Çalışma Hayatına Dair Referans Bilgiler;Çalışma ve Sosyal Güvenlik Bakanlığı;Art Ofset Matbacılık Ltd.;Ankara-2016
886;I. Fenni Nezaretçilik Semineri;Necati YILDIZ;Özen Matbacılık;Ankara-1999
887;III. Uluslararası Endüstri İlişkileri Kongresi;Toker DERELİ, Tekin AKGEYİK;Türk Endüstri İlişkileri Dern.;1998
888;IV. Çalışma Yaşamı Kongresi - Çalışma Yaşamının Güncel Sorunları ve Mevzuatımızdaki Yeni Gelişmeler;;İş Müfettişleri Derneği- A.Ü.S.B.F.;Ankara - 2012
889;4 soru 4 Yorum;;Laspetkim-İş;1992
890;16. Çalışma Ekonomisi ve Endüstri İlişkileri Kongresi 15-16-17 Mayıs 2015 (Çalışma Hayatının Kalitesi) - Gen. Bildiri Özetleri;;Türk-İş, Sakarya Üniversitesi;Kocaeli - 2015
891;50. Yılında Çalışma Hayatımız;;Çalışma ve sosyal Güvenlik Bakanlığı;Ankara-1973
892;AB Uyum Sürecinde Çalışma İlişkileri, Sosyal Güvenlik Konferansı;;YODÇEM;Ankara-2000
893;Bilgi Toplumu Sürecinde Çalışma Yaşamı - Dijital Teknolojiler Boyutuyla;Orhan KOÇAK;Ekin Basım Yayın;Bursa-2011
894;Comparative Industrial & Employment Relations;Joris VanRuysseveldt,Rien Huiskamp&Jacques Van Hoof;;1995
895;Çalışma Ekonomisi;Sabahaddin ZAİM;İstanbul Üniversitesi;İstanbul-1975
896;Çalışma Ekonomisi;M.Kemal BİÇERLİ;Anadolu Üniversitesi;İstanbul-2009
897;Çalışma Ekonomisi ve Endüstri İlişkileri;Türker TOPALHAN;Gazi Kitabevi;Ankara-2010
898;Çalışma Ekonomisi ve Endüstri İlişkileri;M. Bilge BAŞARAN;;İstanbul-2007
899;Çalışma Hayatı 91;;TİSK  ;Ankara-1991
900;Çalışma Hayatı Saha Araştırmaları;;Çalışma ve Sosyal Güvenlik Bakanlığı;Ankara-2012
901;Çalışma Hayatı ve Sosyal Güvenlik Konularında Veri Tabanının Oluşturulması;;DPT Sosyal Planlama Bşk.;Ankara-1990
902;Çalışma Hayatında Çağa Uyum Semineri;;TİSK  ;Ankara-2002
903;Çalışma Hayatının Düzenlenmesi;;DPT;Ankara-1983
904;Çalışma İktisadı;Kuvvet Lordoğlu- Nurcan Özkaplan;Der Yayınları;İstanbul-2007
905;Çalışma Yaşamı ve Sosyal Güvenlikte Gelişmeler 1992-1993;;Çalışma ve sosyal Güvenlik Bakanlığı;Ankara-1994
906;Çalışma Yaşamındaki Gelişmeler ve Bakanlık Yapısındaki Etkileri;;Çalışma ve sosyal Güvenlik Bakanlığı;Ankara-1994
907;Çalışma Yaşamının Değişim Sürecinde İş Denetimi ve Sosyal Taraflar;;Çalışma ve sosyal Güvenlik Bakanlığı;Ankara-1994
908;Çalışma Yaşamının Güncel Soruları ve Yanıtları;Hüseyin İrfan FIRAT;;İstanbul-2011
909;Çalışma Yaşamında Dönüşümler - Örgütsel Bakış;Aşkın KESER;Nobel Yayın;Ankara-2005
910;Çalışma Yaşamından Örnek Olaylar;Pınar TINAZ;Beta;İstanbul-2013
911;Değişen İstihdam Biçimleri ve Endüstri ilişkileri;;Çalışma ve Sosyal Güvenlik Bakanlığı;Ankara-2002
912;Emek Tartışmaları 1;;DİSK Yayınları;Ankara-2008
913;Endüstri İlişkileri Notları;Naci ÖNSAL;TÜRK-İŞ;Ankara-2010
914;Endüstri İlişkilerinde Durum 1991;;MESS;İstanbul-1991
915;Endüstri İlişkilerinde Durum 1994 - Göstergelerin Işığında;;MESS;İstanbul-1994
916;Endüstri İlişkileri ve Yeni Gelişmeler;Prof.Dr. Aysen TOKOL;Dora Yayın;Bursa-2011
917;Endüstri İlişkileri;Meryem KORAY;Banka sigorta İşçileri Sen.;İstanbul-1992
918;Fenni Nezaretçilik ve İş Güvenliği Mühendisliği Eğitim Semineri;;TMMOB;Ankara-2003
919;İstihdam İşsizlik ve Ücret Sorunlarına Çözüm Arayışları;;Türkiye Kamu-Sen;Ankara-2004
920;İş Dönüşü 1;;TÜRK-İŞ;Ankara-1968
921;İş Dönüşü 2;;TÜRK-İŞ;Ankara-1968
922;İş Bilimi;Sami ŞENER;İstanbul Üniversitesi;İstanbul-1985
923;İş Değerlendirmesi Verimlilik ve Ücretler Semineri;;KAMU-İŞ;Ankara-1990
924;İşte Hayatımız;;Türk Metal Sendikası;Ankara-1992
925;Küçük İşyerlerinde Endüstri İlişkileri;Nusret EKİN;KAMU-İŞ;Ankara-1993
926;Küresel Eğilimler ve  Türk Çalışma Hayatı;;TİSK  ;Ankara-
927;Küreselleşme Sürecinde Türk Çalışma Hayatı ve Sendikalar;;Öz İplik-İş Sendikası;Balıkesir-1997
928;Labour Relations;Frank Burchill;Palgrave Macmillan;Newyork - 2008
929;Türk Çalışma Hayatının Güncel Sorunları Semineri;;TÜHİS;Antalya-1999
930;Türk Çalışma Hayatının Sorunları ve Çözüm Önerileri;;TİSK  ;İstanbul-1995
931;Türkiye'de Çalışma İlişkileri 1923-1961;Kamil Necdet AR;Ekin Basım Yayın;Bursa-2013
932;Türkiye'de Toplumsal Değişimin Çalışma İlişkileri Üzerindeki Etkileri;Ülkü İLERİ;TÜHİS;Ankara-2009
933;Endüstri İlişkileri Rehberi;MÜSİAD;İKG PRO; 
934;Endüstri İlişkileri Notları;Dr. Naci ÖNSAL;Türk-İş;Ağüstos-2010
935;1997 Almanak Endüstri İlişkileri;MESS;Gökhan Matbaa;1992
936;Bireysel iş Uyuşmazlıklarında Hak arama;Mürsel ÇUKUR;TODAİE;Bursa-2011
937;İş Kanunu ve Temel Haklarımız;Hüseyin EKMEKÇİOĞLU, f. TUNCER;TÜRK-İŞ;Ankara-2010
938;Ücret Emek ve Sermaye - Ücret Fiyat ve Kar;Sevim BELLİ;Sol Yayınları;İstanbul-2007
939;Türkiye'de İşçi Hakları (Osmanlıdan 1986'ya);;Yol İş Sendikası;İstanbul-2011
940;Sermayenin Adaleti - Türkiye'de Emek ve Sosyal Politika;G. Y. Özdemir, A.M.Özdemir;Dipnot Yayınları;Ankara-2005
941;İnsan Onuruna Yakışır İş - Daha İyi Bir Dünya İçin;;Türk-İş;İstanbul-2013
942;İşçi Dayanışması;;TÜRK-İŞ;İstanbul-2007
943;İşçi Memur Ayrımı Paneli;;Türkiye Gazeteciler Sendikası;Ankara-2002
944;İşçinin Haklı Sebeple Fesih Hakkı;Serkan ODAMAN;YODÇEM;Ankara-2012
945;Sosyal Sigortalarda Yeni Haklar;Mustafa KALEMLİ;Çalışma ve Sosyal Güvenlik Bakanlığı;Ankara-1990
946;Çalışma Yaşamında Haklar;Yasemin YÜCESOY, Musa DEMİR;İLO;Ankara-2011
947;Sigortalının El Kitabı;;SSK;Ankara-2008
948;Çalışma Hayatında Diyalog ve İşbirliği;;HAK-İŞ;Ankara-2010
949;Ekonomide ve Yönetimde Yeni Bir Yapılanma İçin Endüstriyel Demokrasi;Mustafa GÜR;ASMMMO;İstanbul-1991
950;İşyerinde Sosyal Diyalog ve Demokrasi;Erdem CAM;ÇASGEM Yayın No:40;Balıkesir-1997
951;İş : Hayatın Kalbi - Dünyaya Ne yapmaya Geldiğinizi Öğrenmenin Keyfi;Thomas MOORE;İstanbul Kültür Üniversitesi;İstanbul - 2009
952;2002 Çalışma İstatistikleri ve İş Gücü Maliyeti;;TİSK;Ankara - 2003
953;2003 Çalışma İstatistikleri ve İş Gücü Maliyeti;;TİSK;Ankara - 2004
954;2011 Çalışma İstatistikleri ve İşgücü Maliyeti;;TİSK;İstanbul-2009
955;2012 Çalışma İstatistikleri ve İşgücü Maliyeti;;TİSK;Ankara - 2014
956;2014 Çalışma İstatistikleri ve İşgücü Maliyeti;;TİSK;Ankara - 2016
957;2015 Çalışma İstatistikleri ve İşgücü Maliyeti;;TİSK;Ankara - 2017
958;Çalışma Hayatı İstatistikleri 1998;;Çalışma ve Sosyal Güvenlik Bakanlığı;Ankara - 1999
959;Çalışma Hayatı İstatistikleri 2009;;Çalışma ve Sosyal Güvenlik Bakanlığı;Ankara - 2010
960;Çalışma Hayatı İstatistikleri 2010;;Çalışma ve Sosyal Güvenlik Bakanlığı;Ankara - 2011
961;2010 Çalışma Hayatı İstatistikleri;;Çalışma ve Sosyal Güvenlik Bakanlığı;Ankara-2011
962;Çalışma Hayatı İstatistikleri 2011;;Çalışma ve Sosyal Güvenlik Bakanlığı;Ankara-2012
963;Çalışma Hayatı İstatistikleri 2012;;Çalışma ve Sosyal Güvenlik Bakanlığı;Ankara-2013
964;Çalışma Hayati İstatistikleri 2013;;Çalışma ve Sosyal Güvenlik Bakanlığı;Ankara-2014
965;Çalışma Hayatı İstatistikleri 1984-2009 (32 Adet);;Çalışma ve Sosyal Güvenlik Bakanlığı;Ankara-1983
966;Çalışma  İstatistikleri 1993-95-98-99-2000-2001 (4 cilt);;Başbakanlık DİE;Ankara-1991
967;Çalışma Mevzuatı              ;;Çalışma ve Sosyal Güvenlik Bakanlığı;Ankara-2002
968;Çalışma Mevzuatı              ;Sevim ÖZDAMAR;Maliye Bakanlığı;Ankara-1994
969;2013 Çalışma İstatistikleri ve İşgücü Maliyeti;TİSK;Çiim;2013
970;Çalışma Hayatı İstatistikleri 2014;ÇSGB;ÇSGB   ;May.15
971;Çalışma Hayatı İstatistikleri 2015;ÇSGB;ÇSGB   ;May.16
972;1990'lı Yıllarda Türk Çalışma Mevzuatının Avrupa Topluluğu Çalışma Mevzuatı Açısından Değerlendirilmesi;;Dokuz Eylül Üniversitesi;Ankara-1994
973;Çalışma Hayatı Mevzuatı;Öz-Ormaniş Sendikası;Öz-Ormaniş Sendikası;Mar.18
974;Çalışma Hayatı Temel Kanunları;Yasin Pekeroğlu;Mavi Bilge Yayınları;Kocaeli - 2016
975;Çalışma Hayatını Düzenleyen Yasa Değişiklikleri Paneli;;TÜRK-İŞ;Ankara - 2000
976;Çalışma Mevzuatı Endüstriyel İlişkiler Çalışma Grubu AT Mevzuatı Uyum Çalışmaları           ;;Çalışma ve Sosyal Güvenlik Bakanlığı;Ankara-1994
